CountryName	CountryCode	Time	Time Code	Population_total	Population_ages_0_14 	Population_ages_15_64	Population_ages_over65	Age_dependency_ratio_young	Age_dependency_ratio	Death_rate	Birth_rate
Saudi Arabia	SAU	2011	YR2011	27761728	30.1729641	66.88301849	2.944020748	45.11303982	4.401745983	3.268	20.321
Saudi Arabia	SAU	2012	YR2012	28287855	29.68611526	67.40074158	2.91315484	44.04419564	4.322140556	3.252	19.864
Saudi Arabia	SAU	2013	YR2013	28828870	29.03113788	68.08036874	2.888493375	42.642451	4.242769874	3.242	19.402
Saudi Arabia	SAU	2014	YR2014	29369428	28.63331557	68.4479078	2.918776627	41.83227287	4.264230596	0	0
Senegal	SEN	1990	YR1990	7514110	47.11031723	49.91494751	2.974736929	94.38118157	5.959611418	11.414	43.533
Senegal	SEN	2000	YR2000	9861679	45.11410141	51.70225906	3.183636427	87.25750489	6.157634743	10.767	39.961
Senegal	SEN	2005	YR2005	11270826	44.09311295	52.739151	3.167735815	83.60603337	6.006421789	9.145	39.182
Senegal	SEN	2006	YR2006	11582925	43.95949173	52.8812294	3.159279823	83.12872754	5.974293381	8.808	39.042
Senegal	SEN	2007	YR2007	11904974	43.85108185	52.99897385	3.149935484	82.73949467	5.943389618	8.509	38.918
Senegal	SEN	2008	YR2008	12238791	43.76428986	53.09824371	3.137466669	82.42135247	5.90879581	8.259	38.808
Senegal	SEN	2009	YR2009	12586827	43.69414139	53.18702698	3.118839979	82.15187886	5.863911275	8.063	38.697
Senegal	SEN	2010	YR2010	12950564	43.63521957	53.27194214	3.092838287	81.91032143	5.805754646	7.916	38.561
Senegal	SEN	2011	YR2011	13330737	43.58639145	53.35437012	3.059245825	81.69225554	5.733823867	7.807	38.369
Senegal	SEN	2012	YR2012	13726021	43.54257584	53.43685532	3.020591259	81.4841643	5.652636748	7.716	38.1
Senegal	SEN	2013	YR2013	14133280	43.50712644	53.50604389	2.986829667	81.3125458	5.582228567	7.628	37.746
Senegal	SEN	2014	YR2014	14548171	43.43456645	53.61575005	2.949683503	81.01083433	5.501524273	0	0
Serbia	SRB	1990	YR1990	7586000	24.30974579	66.29954529	9.390710831	36.66652484	14.16405739	0	0
Serbia	SRB	2000	YR2000	7516346	20.19774246	66.88238525	12.91987419	30.19889555	19.31729775	13.8	9.8
Serbia	SRB	2005	YR2005	7440769	18.13816643	67.91172028	13.95010948	26.70844783	20.54152713	14.3	9.7
Serbia	SRB	2006	YR2006	7411569	17.82452011	68.22093201	13.95458508	26.12765096	20.45499809	13.88	9.58
Serbia	SRB	2007	YR2007	7381579	17.55160904	68.56082153	13.88757801	25.60005975	20.2558611	13.92	9.22
Serbia	SRB	2008	YR2008	7350222	17.3103981	68.89777374	13.79180622	25.12476455	20.01777597	13.97	9.4
Serbia	SRB	2009	YR2009	7320807	17.08678627	69.18587494	13.72733498	24.69693763	19.84124665	14.2	9.6
Serbia	SRB	2010	YR2010	7291436	16.86997604	69.39042664	13.73959827	24.31168408	19.80042134	14.2	9.4
Serbia	SRB	2011	YR2011	7234099	16.65744781	69.49956512	13.84298038	23.96769714	19.91808527	14.2	9.1
Serbia	SRB	2012	YR2012	7199077	16.4513607	69.51953125	14.02908707	23.66436786	20.18006839	14.2	9.3
Serbia	SRB	2013	YR2013	7164132	16.22071423	69.43541174	14.34387403	23.36085734	20.65786233	14	9.2
Serbia	SRB	2014	YR2014	7129428	16.04400458	69.30465809	14.65133733	23.14996926	21.14048783	0	0
Seychelles	SYC	1990	YR1990	70000	34.74825287	58.31246185	6.939286709	59.58989686	11.90132046	7.28	23.7
Seychelles	SYC	2000	YR2000	81131	28.209692	63.72251511	8.067791939	44.26971508	12.65981934	6.8	18.6
Seychelles	SYC	2005	YR2005	82900	24.34381294	68.14246368	7.513720989	35.72490706	11.02673039	8.1	18.5
Seychelles	SYC	2006	YR2006	84600	23.75580978	68.77451324	7.471941948	34.54101714	10.86399808	7.8	17.3
Seychelles	SYC	2007	YR2007	85033	23.25711823	69.26649475	7.475262165	33.57612184	10.79135469	7.4	17.6
Seychelles	SYC	2008	YR2008	86956	22.85043716	69.64027405	7.512624741	32.81260321	10.78836119	7.6	17.8
Seychelles	SYC	2009	YR2009	87298	22.53552246	69.9128952	7.55600214	32.23338194	10.8072682	7.8	18.1
Seychelles	SYC	2010	YR2010	89770	22.31054306	70.09472656	7.59472847	31.82887293	10.83529337	7.4	16.8
Seychelles	SYC	2011	YR2011	87441	22.18324852	70.18704224	7.631891251	31.6056182	10.87303656	7.9	18.6
Seychelles	SYC	2012	YR2012	88303	22.14665604	70.18377686	7.668482304	31.5551683	10.92554942	7.4	18.6
Seychelles	SYC	2013	YR2013	89900	22.13317822	70.12645684	7.740364937	31.56208362	11.03832244	7.4	18.6
Seychelles	SYC	2014	YR2014	91526	22.20864682	70.00835959	7.782993591	31.72326612	11.11648667	0	0
Sierra Leone	SLE	1990	YR1990	4042678	44.65871429	52.3967514	2.944533348	85.23183485	5.619686607	25.921	44.356
Sierra Leone	SLE	2000	YR2000	4139757	42.95310211	54.59132004	2.455578804	78.68119089	4.498112346	24.337	43.756
Sierra Leone	SLE	2005	YR2005	5119895	42.66714478	54.89065552	2.442198515	77.73116031	4.449206218	20.406	41.628
Sierra Leone	SLE	2006	YR2006	5280909	42.60567474	54.93313599	2.461129427	77.55915351	4.480227124	19.718	40.951
Sierra Leone	SLE	2007	YR2007	5416015	42.53182602	54.98295212	2.485185146	77.3545654	4.519919339	19.119	40.253
Sierra Leone	SLE	2008	YR2008	5532139	42.43736649	55.0502243	2.512427807	77.0884482	4.563882901	18.614	39.564
Sierra Leone	SLE	2009	YR2009	5641182	42.31373978	55.14583588	2.540442705	76.73061326	4.60677166	18.205	38.905
Sierra Leone	SLE	2010	YR2010	5751976	42.15573883	55.27707291	2.567187309	76.26261038	4.644217185	17.883	38.283
Sierra Leone	SLE	2011	YR2011	5865491	41.96339417	55.44393539	2.592655897	75.68617298	4.676175924	17.629	37.697
Sierra Leone	SLE	2012	YR2012	5978727	41.73833466	55.6450386	2.616627216	75.00818338	4.70235492	17.411	37.134
Sierra Leone	SLE	2013	YR2013	6092075	41.55672739	55.77808875	2.665183866	74.50367756	4.778191447	17.204	36.583
Sierra Leone	SLE	2014	YR2014	6205382	41.24530931	56.08470196	2.669988729	73.54110457	4.760636387	0	0
Singapore	SGP	1990	YR1990	3047100	21.46294022	72.94460297	5.592453957	29.42360513	7.666728903	4.8	18.4
Singapore	SGP	2000	YR2000	4027900	21.46272087	71.20011139	7.337165356	30.14422904	10.30500347	3.9	11.8
Singapore	SGP	2005	YR2005	4265800	19.14952469	72.62945557	8.221019745	26.36604742	11.31911897	4.4	10.2
Singapore	SGP	2006	YR2006	4401400	18.75610924	72.90062714	8.343262672	25.72831298	11.44469571	4.4	10.3
Singapore	SGP	2007	YR2007	4588600	18.4058342	73.14045715	8.453772545	25.16504908	11.55827721	4.5	10
Singapore	SGP	2008	YR2008	4839400	18.07349014	73.34564972	8.580899239	24.64151882	11.6992615	4.4	10.2
Singapore	SGP	2009	YR2009	4987600	17.72539711	73.51522064	8.759401321	24.11119702	11.91508859	4.3	9.9
Singapore	SGP	2010	YR2010	5076700	17.34229851	73.64652252	9.01117897	23.54800842	12.23572829	4.4	9.3
Singapore	SGP	2011	YR2011	5183700	16.91978073	73.73806	9.342159271	22.94579788	12.66939796	4.5	9.5
Singapore	SGP	2012	YR2012	5312400	16.47517395	73.78318024	9.741661072	22.32916749	13.20309068	4.5	10.1
Singapore	SGP	2013	YR2013	5399200	16.0617931	73.75112649	10.18708041	21.77836052	13.81278266	4.6	9.3
Singapore	SGP	2014	YR2014	5469700	15.68009799	73.64848429	10.67141771	21.29044862	14.4896758	0	0
Sint Maarten (Dutch part)	SXM	1990	YR1990	0	0	0	0	0	0	0	0
Sint Maarten (Dutch part)	SXM	2000	YR2000	30519	0	0	0	0	0	0	0
Sint Maarten (Dutch part)	SXM	2005	YR2005	36934	0	0	0	0	0	3.4	12.8
Sint Maarten (Dutch part)	SXM	2006	YR2006	38270	0	0	0	0	0	3.6	13.7
Sint Maarten (Dutch part)	SXM	2007	YR2007	39462	0	0	0	0	0	3.2	11.7
Sint Maarten (Dutch part)	SXM	2008	YR2008	40458	0	0	0	0	0	3.8	13
Sint Maarten (Dutch part)	SXM	2009	YR2009	39133	0	0	0	0	0	3.1	12.5
Sint Maarten (Dutch part)	SXM	2010	YR2010	35474	0	0	0	0	0	4.2	13.1
Sint Maarten (Dutch part)	SXM	2011	YR2011	33435	0	0	0	0	0	0	0
Sint Maarten (Dutch part)	SXM	2012	YR2012	34640	0	0	0	0	0	0	0
Sint Maarten (Dutch part)	SXM	2013	YR2013	36607	0	0	0	0	0	0	0
Sint Maarten (Dutch part)	SXM	2014	YR2014	37664	0	0	0	0	0	0	0
Slovak Republic	SVK	1990	YR1990	5299187	25.38108826	64.29363251	10.32527542	39.47681859	16.05957077	10.3	15.1
Slovak Republic	SVK	2000	YR2000	5388720	19.7081852	68.92002869	11.37178707	28.5957349	16.49998236	9.8	10.2
Slovak Republic	SVK	2005	YR2005	5372807	16.76551628	71.55728149	11.67720127	23.42950631	16.31866224	10	10.1
Slovak Republic	SVK	2006	YR2006	5373054	16.30512238	71.93063354	11.76432133	22.66783997	16.35508239	9.9	10
Slovak Republic	SVK	2007	YR2007	5374622	15.90282726	72.22750092	11.8696537	22.01769469	16.43370415	10	10.1
Slovak Republic	SVK	2008	YR2008	5379233	15.56750584	72.43783569	11.9946804	21.49083817	16.55858954	9.9	10.7
Slovak Republic	SVK	2009	YR2009	5386406	15.30758095	72.55239105	12.14003086	21.09864825	16.73277096	9.8	11.4
Slovak Republic	SVK	2010	YR2010	5391428	15.12705517	72.56568909	12.30725574	20.84600802	16.96016207	9.9	11.2
Slovak Republic	SVK	2011	YR2011	5398384	15.02779388	72.47831726	12.49381256	20.73419144	17.23800036	9.6	11.3
Slovak Republic	SVK	2012	YR2012	5407579	15.00325871	72.29344177	12.70326614	20.75327582	17.57180587	9.7	10.3
Slovak Republic	SVK	2013	YR2013	5413393	15.05455832	71.98147672	12.96396496	20.91448017	18.01013181	9.6	10.1
Slovak Republic	SVK	2014	YR2014	5418506	15.10670582	71.6321358	13.26115838	21.08928962	18.51286858	0	0
Slovenia	SVN	1990	YR1990	1998161	20.84204102	68.41925812	10.73869705	30.462276	15.69539626	9.3	11.2
Slovenia	SVN	2000	YR2000	1988925	15.88322926	70.0243988	14.09236813	22.68245242	20.12496293	9.3	9.1
Slovenia	SVN	2005	YR2005	2000474	14.1824255	70.29893494	15.51864243	20.17447053	22.07518673	9.4	9.1
Slovenia	SVN	2006	YR2006	2006868	14.0353384	70.19908905	15.76547146	19.99363999	22.45821453	9.1	9.4
Slovenia	SVN	2007	YR2007	2018122	13.96050644	70.0355835	16.00391197	19.93343729	22.85107443	9.2	9.8
Slovenia	SVN	2008	YR2008	2021316	13.944314	69.82312012	16.23261261	19.97093555	23.24816168	9.1	10.8
Slovenia	SVN	2009	YR2009	2039669	13.96704292	69.58221436	16.45074463	20.07268643	23.64218491	9.2	10.7
Slovenia	SVN	2010	YR2010	2048583	14.01316929	69.32653809	16.66028976	20.21324985	24.03162345	9.1	10.9
Slovenia	SVN	2011	YR2011	2052843	14.07617664	69.06606293	16.85771561	20.38075409	24.4080693	9.1	10.7
Slovenia	SVN	2012	YR2012	2057159	14.15517712	68.79442596	17.05049515	20.57608371	24.78471408	9.4	10.7
Slovenia	SVN	2013	YR2013	2059953	14.28998208	68.47094856	17.23906936	20.87015028	25.17722828	9.4	10.2
Slovenia	SVN	2014	YR2014	2062218	14.3509418	68.13333256	17.51572563	21.06304508	25.70797789	0	0
Solomon Islands	SLB	1990	YR1990	311849	45.45437241	51.76832199	2.777305603	87.80344279	5.364874659	11.002	39.996
Solomon Islands	SLB	2000	YR2000	412336	41.92163849	55.2568779	2.821485281	75.86682116	5.106125244	7.671	35.607
Solomon Islands	SLB	2005	YR2005	469306	41.30503464	55.70821762	2.986750603	74.14531713	5.361418594	6.617	34.724
Solomon Islands	SLB	2006	YR2006	480745	41.21457291	55.73932266	3.045897484	73.94164888	5.464540013	6.485	34.473
Solomon Islands	SLB	2007	YR2007	492148	41.12299728	55.76391602	3.113494396	73.74481218	5.583349427	6.371	34.146
Solomon Islands	SLB	2008	YR2008	503541	41.02208328	55.79446411	3.183057547	73.5235702	5.704970315	6.27	33.74
Solomon Islands	SLB	2009	YR2009	514964	40.9015007	55.85419464	3.244692802	73.22905548	5.809219515	6.179	33.254
Solomon Islands	SLB	2010	YR2010	526447	40.75415039	55.95321274	3.292639256	72.8361239	5.884629486	6.092	32.698
Solomon Islands	SLB	2011	YR2011	537997	40.57810593	56.09566498	3.326226711	72.33733055	5.92956099	6.009	32.086
Solomon Islands	SLB	2012	YR2012	549598	40.37332916	56.27804184	3.348447323	71.73903907	5.949829132	5.93	31.45
Solomon Islands	SLB	2013	YR2013	561231	40.17294127	56.46249049	3.364568244	71.1497862	5.958944096	5.853	30.816
Solomon Islands	SLB	2014	YR2014	572865	39.88566242	56.7353565	3.378981086	70.30124578	5.955688472	0	0
Somalia	SOM	1990	YR1990	6321615	44.87574768	51.91181183	3.212438583	86.44611805	6.188261142	19.821	48.453
Somalia	SOM	2000	YR2000	7385416	47.1715889	49.89357376	2.934838057	94.5444154	5.882196498	15.608	48.668
Somalia	SOM	2005	YR2005	8466938	47.71610641	49.37625504	2.907639027	96.63775335	5.888739497	14.351	46.774
Somalia	SOM	2006	YR2006	8687671	47.77076721	49.33692932	2.892328739	96.82557866	5.862401224	14.094	46.503
Somalia	SOM	2007	YR2007	8910851	47.80994415	49.31733322	2.872733593	96.94349467	5.824997713	13.83	46.216
Somalia	SOM	2008	YR2008	9140259	47.82003403	49.32795715	2.852019787	96.94306766	5.781751426	13.566	45.887
Somalia	SOM	2009	YR2009	9380854	47.7838707	49.38182449	2.834251642	96.76407904	5.739462836	13.302	45.512
Somalia	SOM	2010	YR2010	9636173	47.69271088	49.4851532	2.822136879	96.37781471	5.702997289	13.037	45.095
Somalia	SOM	2011	YR2011	9907903	47.54405594	49.63990784	2.816014767	95.77788875	5.672884431	12.774	44.652
Somalia	SOM	2012	YR2012	10195134	47.34925461	49.83615875	2.814587831	95.0098438	5.647682293	12.515	44.204
Somalia	SOM	2013	YR2013	10495583	47.19713998	49.97711895	2.825741076	94.43749654	5.654069573	12.261	43.77
Somalia	SOM	2014	YR2014	10805651	46.93696844	50.23676038	2.82627118	93.43151925	5.625902543	0	0
South Africa	ZAF	1990	YR1990	35200000	38.93549347	57.87143326	3.193073034	67.27929685	5.517530164	7.955	29.287
South Africa	ZAF	2000	YR2000	44000000	32.9750824	63.59236145	3.432556152	51.85384079	5.397750209	11.665	24.059
South Africa	ZAF	2005	YR2005	47349013	30.82783127	64.80511475	4.3670578	47.57005978	6.73875564	14.669	22.835
South Africa	ZAF	2006	YR2006	47991699	30.52461624	64.91172791	4.563651562	47.02480955	7.030550386	14.796	22.546
South Africa	ZAF	2007	YR2007	48656506	30.26102257	64.98687744	4.752100945	46.56481916	7.31239989	14.747	22.265
South Africa	ZAF	2008	YR2008	49344228	30.03766823	65.03470612	4.927624226	46.18713407	7.576914234	14.557	22.004
South Africa	ZAF	2009	YR2009	50055701	29.85511589	65.05884552	5.086044788	45.88940479	7.81760579	14.257	21.763
South Africa	ZAF	2010	YR2010	50791808	29.7112236	65.06326294	5.225510597	45.6651305	8.031429238	13.901	21.536
South Africa	ZAF	2011	YR2011	51553479	29.60392189	65.05244446	5.343634605	45.50777925	8.2143501	13.547	21.316
South Africa	ZAF	2012	YR2012	52341695	29.52565384	65.03159332	5.442748547	45.40201638	8.369391866	13.244	21.09
South Africa	ZAF	2013	YR2013	53157490	29.48936385	64.97762151	5.533014641	45.38387763	8.51526266	13.025	20.85
South Africa	ZAF	2014	YR2014	54001953	29.39535519	64.97182474	5.632820073	45.24323539	8.66963552	0	0
South Sudan	SSD	1990	YR1990	5764216	44.22714233	53.02849579	2.744362831	83.402597	5.175260585	20.74	47.491
South Sudan	SSD	2000	YR2000	6652984	44.70075226	52.26211166	3.037133455	85.5318537	5.811348321	15.932	42.543
South Sudan	SSD	2005	YR2005	8039351	44.03770828	52.74920654	3.21308279	83.48506164	6.091243556	14.375	39.74
South Sudan	SSD	2006	YR2006	8376893	43.82761002	52.91883469	3.253581047	82.82043982	6.148247873	14.074	39.224
South Sudan	SSD	2007	YR2007	8736736	43.60052872	53.10498047	3.294468403	82.10251998	6.203689854	13.766	38.728
South Sudan	SSD	2008	YR2008	9118386	43.3584938	53.3070755	3.334416866	81.337223	6.255111099	13.45	38.251
South Sudan	SSD	2009	YR2009	9520571	43.10302353	53.52498245	3.371982574	80.5287954	6.299829431	13.125	37.794
South Sudan	SSD	2010	YR2010	9940929	42.83643723	53.75746918	3.406090021	79.68462528	6.336031192	12.793	37.355
South Sudan	SSD	2011	YR2011	10381110	42.56080627	54.00154877	3.437638283	78.81404791	6.365814241	12.455	36.934
South Sudan	SSD	2012	YR2012	10837527	42.28022766	54.25333786	3.466427326	77.93110896	6.389334866	12.119	36.526
South Sudan	SSD	2013	YR2013	11296173	42.116361	54.40469972	3.478939283	77.41309339	6.394556539	11.791	36.129
South Sudan	SSD	2014	YR2014	11738718	41.81027264	54.69321267	3.496514696	76.4450845	6.392959063	0	0
Spain	ESP	1990	YR1990	38850435	19.87675858	66.45975494	13.6634903	29.9079617	20.55904236	8.6	10.3
Spain	ESP	2000	YR2000	40263216	14.7783289	68.35811615	16.86355782	21.61898031	24.66943132	9	9.9
Spain	ESP	2005	YR2005	43653155	14.49732399	68.75208282	16.75059319	21.08637704	24.36375994	8.8	10.6
Spain	ESP	2006	YR2006	44397319	14.54761028	68.69937134	16.75301933	21.17575481	24.38598498	8.3	10.8
Spain	ESP	2007	YR2007	45226803	14.61688423	68.59539032	16.78772163	21.30884192	24.47354267	8.5	10.9
Spain	ESP	2008	YR2008	45954106	14.7034502	68.43885803	16.85769081	21.48406709	24.63175346	8.4	11.3
Spain	ESP	2009	YR2009	46362946	14.80740452	68.22929382	16.96330452	21.70241492	24.86220214	8.3	10.6
Spain	ESP	2010	YR2010	46576897	14.92699623	67.96898651	17.10401917	21.96148222	25.16444502	8.2	10.4
Spain	ESP	2011	YR2011	46742697	15.0607996	67.65290833	17.28628731	22.26186592	25.55143293	8.3	10.1
Spain	ESP	2012	YR2012	46773055	15.20176792	67.28798676	17.51024628	22.59209719	26.02284136	8.6	9.7
Spain	ESP	2013	YR2013	46620045	15.35339076	66.88554297	17.76106628	22.95472366	26.55441733	8.3	9.1
Spain	ESP	2014	YR2014	46404602	15.45199057	66.53165033	18.0163591	23.22502276	27.07938149	0	0
Sri Lanka	LKA	1990	YR1990	17015000	32.08055496	62.43984222	5.47960186	51.37833758	8.775807621	6.499	20.621
Sri Lanka	LKA	2000	YR2000	19102000	26.86382484	66.87762451	6.258547783	40.16862983	9.358210325	6.969	18.472
Sri Lanka	LKA	2005	YR2005	19644000	25.42460442	67.53042603	7.044967651	37.64910754	10.43228325	6.404	18.631
Sri Lanka	LKA	2006	YR2006	19858000	25.29307365	67.52175903	7.185165405	37.45914803	10.64125805	6.537	18.641
Sri Lanka	LKA	2007	YR2007	20039000	25.20501518	67.4810257	7.313961506	37.35126204	10.83854692	6.69	18.636
Sri Lanka	LKA	2008	YR2008	20246000	25.15296555	67.40344238	7.443600655	37.31703094	11.04335097	6.822	18.614
Sri Lanka	LKA	2009	YR2009	20450000	25.12818527	67.28097534	7.590843678	37.34813077	11.28230704	6.923	18.566
Sri Lanka	LKA	2010	YR2010	20653000	25.12213326	67.11086273	7.767003059	37.4337808	11.57339114	6.986	18.477
Sri Lanka	LKA	2011	YR2011	20869000	25.1320591	66.89222717	7.975692272	37.57096748	11.9231957	7.017	18.332
Sri Lanka	LKA	2012	YR2012	20328000	25.15170288	66.63626862	8.212015152	37.74476276	12.32363841	7.037	18.127
Sri Lanka	LKA	2013	YR2013	20483000	25.16484569	66.35057453	8.484579773	37.92709337	12.78749676	7.061	17.863
Sri Lanka	LKA	2014	YR2014	20639000	25.15909544	66.09920136	8.741703203	38.06263411	13.22512607	0	0
St. Kitts and Nevis	KNA	1990	YR1990	40833	0	0	0	0	0	0	0
St. Kitts and Nevis	KNA	2000	YR2000	45544	0	0	0	0	0	0	0
St. Kitts and Nevis	KNA	2005	YR2005	49139	0	0	0	0	0	0	0
St. Kitts and Nevis	KNA	2006	YR2006	49823	0	0	0	0	0	0	0
St. Kitts and Nevis	KNA	2007	YR2007	50478	0	0	0	0	0	0	0
St. Kitts and Nevis	KNA	2008	YR2008	51110	0	0	0	0	0	0	0
St. Kitts and Nevis	KNA	2009	YR2009	51731	0	0	0	0	0	0	0
St. Kitts and Nevis	KNA	2010	YR2010	52352	0	0	0	0	0	0	0
St. Kitts and Nevis	KNA	2011	YR2011	52971	0	0	0	0	0	0	0
St. Kitts and Nevis	KNA	2012	YR2012	53584	0	0	0	0	0	0	0
St. Kitts and Nevis	KNA	2013	YR2013	54191	0	0	0	0	0	0	0
St. Kitts and Nevis	KNA	2014	YR2014	54789	0	0	0	0	0	0	0
St. Lucia	LCA	1990	YR1990	138180	36.54436111	55.98928833	7.466348171	65.27027376	13.33531525	6.409	28.253
St. Lucia	LCA	2000	YR2000	156949	32.24869156	60.18069458	7.570611954	53.58643982	12.57980159	7.381	19.553
St. Lucia	LCA	2005	YR2005	165407	28.45889282	64.29111481	7.249995232	44.26567114	11.27682383	6.786	17.413
St. Lucia	LCA	2006	YR2006	167658	27.73145294	64.85345459	7.415094852	42.760181	11.4336166	6.677	17.235
St. Lucia	LCA	2007	YR2007	170149	27.04041672	65.28924561	7.67033577	41.41634185	11.7482379	6.619	17.063
St. Lucia	LCA	2008	YR2008	172734	26.39607811	65.63560486	7.967742443	40.21609702	12.13936053	6.621	16.863
St. Lucia	LCA	2009	YR2009	175200	25.79965782	65.95091248	8.250571251	39.11948488	12.51016911	6.683	16.621
St. Lucia	LCA	2010	YR2010	177397	25.25409126	66.271698	8.4742136	38.10690347	12.78707768	6.794	16.338
St. Lucia	LCA	2011	YR2011	179271	24.7580471	66.60865021	8.632740021	37.1694163	12.96038858	6.932	16.028
St. Lucia	LCA	2012	YR2012	180870	24.30806732	66.95140076	8.742190361	36.30703167	13.05751683	7.07	15.718
St. Lucia	LCA	2013	YR2013	182273	23.96185941	67.27710632	8.761034273	35.61666177	13.02231138	7.188	15.43
St. Lucia	LCA	2014	YR2014	183598	23.55091014	67.57698886	8.872101003	34.85048763	13.12887886	0	0
St. Martin (French part)	MAF	1990	YR1990	30036	0	0	0	0	0	2.8	24.9
St. Martin (French part)	MAF	2000	YR2000	28384	0	0	0	0	0	3.3	17.4
St. Martin (French part)	MAF	2005	YR2005	27906	0	0	0	0	0	3.7	17.5
St. Martin (French part)	MAF	2006	YR2006	28414	0	0	0	0	0	3.7	17.5
St. Martin (French part)	MAF	2007	YR2007	28905	0	0	0	0	0	3.7	17.4
St. Martin (French part)	MAF	2008	YR2008	29376	0	0	0	0	0	3.7	17.2
St. Martin (French part)	MAF	2009	YR2009	29820	0	0	0	0	0	3.8	17
St. Martin (French part)	MAF	2010	YR2010	30235	0	0	0	0	0	3.8	16.8
St. Martin (French part)	MAF	2011	YR2011	30615	0	0	0	0	0	3.9	16.6
St. Martin (French part)	MAF	2012	YR2012	30959	0	0	0	0	0	4	16.3
St. Martin (French part)	MAF	2013	YR2013	31264	0	0	0	0	0	4	16
St. Martin (French part)	MAF	2014	YR2014	31530	0	0	0	0	0	0	0
St. Vincent and the Grenadines	VCT	1990	YR1990	107509	37.95124054	55.8548584	6.193900108	67.94617729	11.08927709	6.656	24.84
St. Vincent and the Grenadines	VCT	2000	YR2000	107897	31.44851112	61.62451172	6.926976681	51.03247056	11.24061903	7.329	19.902
St. Vincent and the Grenadines	VCT	2005	YR2005	108749	28.51888275	64.29668427	7.184433937	44.35513858	11.17387947	7.404	18.062
St. Vincent and the Grenadines	VCT	2006	YR2006	108908	28.05487251	64.82352448	7.118852615	43.27884643	10.9818975	7.362	17.878
St. Vincent and the Grenadines	VCT	2007	YR2007	109045	27.64088249	65.34733582	7.007198811	42.2984086	10.72300654	7.313	17.708
St. Vincent and the Grenadines	VCT	2008	YR2008	109158	27.2604847	65.85774994	6.882683754	41.39298085	10.45083392	7.264	17.529
St. Vincent and the Grenadines	VCT	2009	YR2009	109249	26.88720322	66.3301239	6.782670975	40.5354309	10.22562616	7.222	17.329
St. Vincent and the Grenadines	VCT	2010	YR2010	109316	26.50755692	66.75601196	6.736433983	39.70811922	10.0911271	7.192	17.101
St. Vincent and the Grenadines	VCT	2011	YR2011	109357	26.11081123	67.13424683	6.755854607	38.89342923	10.06320148	7.18	16.846
St. Vincent and the Grenadines	VCT	2012	YR2012	109373	25.70378494	67.46180725	6.834410667	38.10124009	10.13078539	7.185	16.576
St. Vincent and the Grenadines	VCT	2013	YR2013	109373	25.25851901	67.73609575	7.005385241	37.28959978	10.34217453	7.206	16.301
St. Vincent and the Grenadines	VCT	2014	YR2014	109371	24.86399503	67.99608671	7.13991826	36.56680293	10.50048408	0	0
Sudan	SDN	1990	YR1990	20008804	45.45805359	51.59910583	2.942839622	88.09853082	5.70327625	12.026	41.743
Sudan	SDN	2000	YR2000	27729798	43.72713852	53.28914642	2.983714581	82.05636567	5.599103416	10.511	39.762
Sudan	SDN	2005	YR2005	31585871	43.2051239	53.75684738	3.038029194	80.37139107	5.651427645	9.443	37.582
Sudan	SDN	2006	YR2006	32397535	43.02609634	53.9192009	3.054713964	79.79735744	5.665354514	9.237	37.016
Sudan	SDN	2007	YR2007	33218250	42.81488037	54.11153793	3.073575497	79.12338457	5.68007421	9.048	36.444
Sudan	SDN	2008	YR2008	34040065	42.57725143	54.32809067	3.094656229	78.37060274	5.696236105	8.883	35.886
Sudan	SDN	2009	YR2009	34853178	42.32125092	54.56077576	3.117973804	77.56717391	5.714680416	8.742	35.352
Sudan	SDN	2010	YR2010	35652002	42.0521431	54.80430603	3.14355135	76.73145969	5.735956991	8.624	34.85
Sudan	SDN	2011	YR2011	36430923	41.77163315	55.05688858	3.171470642	75.86995001	5.76035188	8.526	34.379
Sudan	SDN	2012	YR2012	37195349	41.4777832	55.32047653	3.201739073	74.97727035	5.787620178	8.439	33.931
Sudan	SDN	2013	YR2013	37964306	41.18373453	55.57519213	3.241073339	74.1045293	5.831870686	8.359	33.499
Sudan	SDN	2014	YR2014	38764090	40.85185284	55.87577059	3.272376573	73.11192741	5.856521599	0	0
Suriname	SUR	1990	YR1990	406764	33.31760025	61.95115662	4.731244564	53.78043215	7.637056291	7.096	23.495
Suriname	SUR	2000	YR2000	466668	30.61191177	63.66646194	5.721626282	48.08169337	8.986876958	7.534	22.616
Suriname	SUR	2005	YR2005	499523	29.87790298	64.03949738	6.082602978	46.65543371	9.498205644	7.438	20.088
Suriname	SUR	2006	YR2006	505186	29.69975471	64.14726257	6.153574944	46.29933069	9.592887803	7.375	19.686
Suriname	SUR	2007	YR2007	510433	29.49456596	64.27777863	6.227849483	45.88610006	9.688962038	7.317	19.328
Suriname	SUR	2008	YR2008	515372	29.25362587	64.44355011	6.302825928	45.39419012	9.78038323	7.272	19.004
Suriname	SUR	2009	YR2009	520173	28.96901703	64.65522003	6.375955582	44.80537823	9.861470806	7.243	18.712
Suriname	SUR	2010	YR2010	524960	28.63703918	64.91885376	6.444109917	44.11205465	9.926408019	7.232	18.447
Suriname	SUR	2011	YR2011	529761	28.25576019	65.23602295	6.508973122	43.31312664	9.977574907	7.237	18.202
Suriname	SUR	2012	YR2012	534541	27.83041954	65.59646606	6.572741985	42.42670545	10.0199635	7.253	17.969
